Player_ID,Player_Name,Team,Role,Age
P1302,Player_1302,GT,Bowler,27
P1303,Player_1303,MI,Wicket Keeper,22
P1304,Player_1304,SRH,Bowler,39
P1305,Player_1305,RR,Batsman,25
P1306,Player_1306,RR,Bowler,27
P1307,Player_1307,DC,All-Rounder,29
P1308,Player_1308,SRH,All-Rounder,32
P1309,Player_1309,MI,Wicket Keeper,19
P1310,Player_1310,LSG,Batsman,33
P1311,Player_1311,KKR,Batsman,39
P1312,Player_1312,DC,All-Rounder,31
P1313,Player_1313,RCB,Bowler,22
P1314,Player_1314,KKR,All-Rounder,31
P1315,Player_1315,LSG,Wicket Keeper,22
P1316,Player_1316,RR,Bowler,20
P1317,Player_1317,PBKS,All-Rounder,38
P1318,Player_1318,CSK,All-Rounder,38
P1319,Player_1319,RCB,Batsman,32
P1320,Player_1320,SRH,Bowler,23
P1321,Player_1321,LSG,Bowler,33
P1322,Player_1322,MI,Bowler,37
P1323,Player_1323,DC,Wicket Keeper,30
P1324,Player_1324,DC,Wicket Keeper,30
P1325,Player_1325,RCB,Batsman,35
P1326,Player_1326,KKR,All-Rounder,18
P1327,Player_1327,RR,Bowler,18
P1328,Player_1328,RCB,Bowler,25
P1329,Player_1329,RR,All-Rounder,22
P1330,Player_1330,MI,Wicket Keeper,34
P1331,Player_1331,LSG,All-Rounder,23
P1332,Player_1332,MI,Batsman,27
P1333,Player_1333,SRH,Wicket Keeper,34
P1334,Player_1334,LSG,All-Rounder,31
P1335,Player_1335,CSK,All-Rounder,33
P1336,Player_1336,RR,Bowler,23
P1337,Player_1337,DC,Batsman,25
P1338,Player_1338,KKR,Bowler,24
P1339,Player_1339,RCB,Bowler,21
P1340,Player_1340,RR,Batsman,30
P1341,Player_1341,SRH,Batsman,37
P1342,Player_1342,RCB,Batsman,38
P1343,Player_1343,RCB,Batsman,40
P1344,Player_1344,MI,Wicket Keeper,32
P1345,Player_1345,DC,Batsman,35
P1346,Player_1346,SRH,Wicket Keeper,40
P1347,Player_1347,CSK,Bowler,40
P1348,Player_1348,RCB,All-Rounder,31
P1349,Player_1349,MI,All-Rounder,37
P1350,Player_1350,LSG,Bowler,31
P1351,Player_1351,MI,Batsman,27
P1352,Player_1352,MI,Batsman,33
P1353,Player_1353,KKR,Bowler,26
P1354,Player_1354,GT,Bowler,29
P1355,Player_1355,DC,All-Rounder,23
P1356,Player_1356,RCB,Wicket Keeper,24
P1357,Player_1357,PBKS,All-Rounder,25
P1358,Player_1358,RCB,Batsman,39
P1359,Player_1359,MI,Batsman,36
P1360,Player_1360,PBKS,Bowler,20
P1361,Player_1361,GT,Batsman,21
P1362,Player_1362,SRH,Bowler,32
P1363,Player_1363,SRH,All-Rounder,32
P1364,Player_1364,RCB,Batsman,23
P1365,Player_1365,RCB,All-Rounder,29
P1366,Player_1366,RR,Wicket Keeper,21
P1367,Player_1367,MI,Batsman,18
P1368,Player_1368,CSK,Bowler,28
P1369,Player_1369,RR,Wicket Keeper,37
P1370,Player_1370,SRH,Batsman,29
P1371,Player_1371,RR,Bowler,21
P1372,Player_1372,DC,Wicket Keeper,32
P1373,Player_1373,SRH,Wicket Keeper,40
P1374,Player_1374,PBKS,Wicket Keeper,38
P1375,Player_1375,CSK,Batsman,22
P1376,Player_1376,RCB,Bowler,21
P1377,Player_1377,DC,Wicket Keeper,36
P1378,Player_1378,PBKS,Bowler,37
P1379,Player_1379,DC,All-Rounder,37
P1380,Player_1380,RCB,Bowler,33
P1381,Player_1381,PBKS,Batsman,31
P1382,Player_1382,PBKS,Batsman,20
P1383,Player_1383,SRH,All-Rounder,18
P1384,Player_1384,GT,Bowler,39
P1385,Player_1385,RR,Batsman,31
P1386,Player_1386,KKR,Wicket Keeper,29
P1387,Player_1387,DC,Bowler,35
P1388,Player_1388,LSG,Batsman,18
P1389,Player_1389,CSK,Wicket Keeper,33
P1390,Player_1390,CSK,Batsman,33
P1391,Player_1391,RR,Bowler,28
P1392,Player_1392,SRH,Batsman,34
P1393,Player_1393,KKR,Wicket Keeper,30
P1394,Player_1394,KKR,Batsman,32
P1395,Player_1395,PBKS,Wicket Keeper,20
P1396,Player_1396,PBKS,Wicket Keeper,28
P1397,Player_1397,MI,Wicket Keeper,38
P1398,Player_1398,RCB,Batsman,30
P1399,Player_1399,DC,Batsman,35
P1400,Player_1400,GT,Batsman,20
P1401,Player_1401,LSG,All-Rounder,34
P1402,Player_1402,GT,Bowler,38
P1403,Player_1403,PBKS,All-Rounder,29
P1404,Player_1404,RCB,Bowler,32
P1405,Player_1405,RR,Wicket Keeper,40
P1406,Player_1406,RR,Wicket Keeper,21
P1407,Player_1407,MI,Bowler,18
P1408,Player_1408,RR,All-Rounder,38
P1409,Player_1409,SRH,All-Rounder,40
P1410,Player_1410,MI,Batsman,23
P1411,Player_1411,PBKS,Bowler,40
P1412,Player_1412,DC,Batsman,26
P1413,Player_1413,LSG,Bowler,24
P1414,Player_1414,MI,Wicket Keeper,24
P1415,Player_1415,PBKS,Bowler,40
P1416,Player_1416,RR,Batsman,31
P1417,Player_1417,RCB,Batsman,32
P1418,Player_1418,PBKS,Bowler,33
P1419,Player_1419,RCB,Batsman,35
P1420,Player_1420,DC,Wicket Keeper,34
P1421,Player_1421,CSK,Bowler,22
P1422,Player_1422,MI,Wicket Keeper,39
P1423,Player_1423,LSG,All-Rounder,34
P1424,Player_1424,DC,Wicket Keeper,37
P1425,Player_1425,KKR,All-Rounder,30
P1426,Player_1426,RR,All-Rounder,32
P1427,Player_1427,CSK,Bowler,31
P1428,Player_1428,LSG,All-Rounder,40
P1429,Player_1429,GT,All-Rounder,40
P1430,Player_1430,GT,Bowler,24
P1431,Player_1431,KKR,All-Rounder,39
P1432,Player_1432,RR,Bowler,40
P1433,Player_1433,CSK,All-Rounder,40
P1434,Player_1434,MI,All-Rounder,35
P1435,Player_1435,PBKS,Wicket Keeper,39
P1436,Player_1436,GT,All-Rounder,31
P1437,Player_1437,RCB,Batsman,18
P1438,Player_1438,DC,Bowler,19
P1439,Player_1439,RCB,Bowler,26
P1440,Player_1440,CSK,All-Rounder,39
P1441,Player_1441,SRH,Bowler,19
P1442,Player_1442,SRH,Bowler,35
P1443,Player_1443,RCB,All-Rounder,32
P1444,Player_1444,MI,Bowler,38
P1445,Player_1445,GT,Wicket Keeper,25
P1446,Player_1446,GT,All-Rounder,40
P1447,Player_1447,RCB,Wicket Keeper,30
P1448,Player_1448,DC,All-Rounder,35
P1449,Player_1449,RCB,Batsman,26
P1450,Player_1450,KKR,Wicket Keeper,25
P1451,Player_1451,RR,Bowler,24
P1452,Player_1452,SRH,Wicket Keeper,23
P1453,Player_1453,MI,Bowler,23
P1454,Player_1454,GT,Batsman,30
P1455,Player_1455,RCB,Wicket Keeper,26
P1456,Player_1456,GT,All-Rounder,22
P1457,Player_1457,CSK,All-Rounder,18
P1458,Player_1458,RR,Wicket Keeper,40
P1459,Player_1459,CSK,Batsman,22
P1460,Player_1460,RR,Batsman,38
P1461,Player_1461,LSG,All-Rounder,33
P1462,Player_1462,LSG,All-Rounder,20
P1463,Player_1463,RR,Bowler,23
P1464,Player_1464,GT,Batsman,34
P1465,Player_1465,CSK,Wicket Keeper,35
P1466,Player_1466,GT,Wicket Keeper,20
P1467,Player_1467,RR,Bowler,24
P1468,Player_1468,RR,All-Rounder,29
P1469,Player_1469,SRH,Bowler,37
P1470,Player_1470,GT,Wicket Keeper,35
P1471,Player_1471,RCB,Batsman,39
P1472,Player_1472,RR,Wicket Keeper,25
P1473,Player_1473,LSG,Bowler,19
P1474,Player_1474,RR,Wicket Keeper,21
P1475,Player_1475,DC,All-Rounder,35
P1476,Player_1476,SRH,Batsman,34
P1477,Player_1477,RR,Wicket Keeper,33
P1478,Player_1478,RCB,All-Rounder,38
P1479,Player_1479,KKR,All-Rounder,34
P1480,Player_1480,MI,Batsman,23
P1481,Player_1481,GT,Batsman,38
P1482,Player_1482,MI,Bowler,39
P1483,Player_1483,KKR,Wicket Keeper,21
P1484,Player_1484,KKR,Wicket Keeper,38
P1485,Player_1485,MI,Bowler,18
P1486,Player_1486,PBKS,All-Rounder,19
P1487,Player_1487,MI,Batsman,19
P1488,Player_1488,CSK,All-Rounder,35
P1489,Player_1489,MI,Bowler,26
P1490,Player_1490,DC,Wicket Keeper,32
P1491,Player_1491,DC,Wicket Keeper,28
P1492,Player_1492,RCB,Wicket Keeper,39
P1493,Player_1493,MI,Batsman,38
P1494,Player_1494,LSG,Batsman,36
P1495,Player_1495,RCB,Batsman,29
P1496,Player_1496,GT,Batsman,27
P1497,Player_1497,SRH,Batsman,27
P1498,Player_1498,PBKS,Wicket Keeper,30
P1499,Player_1499,RCB,Wicket Keeper,23
P1500,Player_1500,GT,Bowler,22
P1501,Player_1501,DC,All-Rounder,38
P1502,Player_1502,CSK,All-Rounder,39
P1503,Player_1503,RR,Batsman,35
P1504,Player_1504,GT,Bowler,21
P1505,Player_1505,RCB,Batsman,36
P1506,Player_1506,LSG,Wicket Keeper,35
P1507,Player_1507,GT,Batsman,27
P1508,Player_1508,KKR,All-Rounder,24
P1509,Player_1509,DC,Bowler,23
P1510,Player_1510,CSK,Bowler,37
P1511,Player_1511,SRH,Bowler,21
P1512,Player_1512,CSK,Batsman,35
P1513,Player_1513,PBKS,Batsman,27
P1514,Player_1514,MI,All-Rounder,21
P1515,Player_1515,KKR,Wicket Keeper,28
P1516,Player_1516,RR,Bowler,39
P1517,Player_1517,KKR,Batsman,27
P1518,Player_1518,LSG,Batsman,24
P1519,Player_1519,RR,Wicket Keeper,32
P1520,Player_1520,RR,All-Rounder,40
P1521,Player_1521,LSG,Bowler,36
P1522,Player_1522,LSG,All-Rounder,28
P1523,Player_1523,DC,Bowler,18
P1524,Player_1524,RR,Bowler,25
P1525,Player_1525,DC,All-Rounder,29
P1526,Player_1526,CSK,All-Rounder,33
P1527,Player_1527,PBKS,Wicket Keeper,29
P1528,Player_1528,SRH,Wicket Keeper,35
P1529,Player_1529,MI,Bowler,38
P1530,Player_1530,LSG,Batsman,26
P1531,Player_1531,CSK,Bowler,26
P1532,Player_1532,MI,Batsman,18
P1533,Player_1533,GT,Batsman,36
P1534,Player_1534,LSG,Wicket Keeper,36
P1535,Player_1535,KKR,Batsman,35
P1536,Player_1536,SRH,Wicket Keeper,38
P1537,Player_1537,CSK,All-Rounder,30
P1538,Player_1538,KKR,All-Rounder,22
P1539,Player_1539,PBKS,Batsman,30
P1540,Player_1540,RR,Batsman,39
P1541,Player_1541,KKR,Bowler,34
P1542,Player_1542,CSK,Wicket Keeper,23
P1543,Player_1543,CSK,Bowler,33
P1544,Player_1544,RR,Batsman,25
P1545,Player_1545,PBKS,Bowler,20
P1546,Player_1546,SRH,All-Rounder,25
P1547,Player_1547,RCB,Bowler,34
P1548,Player_1548,RR,Wicket Keeper,33
P1549,Player_1549,PBKS,Batsman,19
P1550,Player_1550,RR,Batsman,40
P1551,Player_1551,GT,All-Rounder,26
P1552,Player_1552,LSG,Bowler,30
P1553,Player_1553,DC,All-Rounder,36
P1554,Player_1554,MI,All-Rounder,30
P1555,Player_1555,KKR,Wicket Keeper,29
P1556,Player_1556,RR,Wicket Keeper,33
P1557,Player_1557,LSG,Batsman,34
P1558,Player_1558,CSK,Wicket Keeper,23
P1559,Player_1559,KKR,Batsman,34
P1560,Player_1560,SRH,Bowler,22
P1561,Player_1561,CSK,Bowler,29
P1562,Player_1562,LSG,Batsman,39
P1563,Player_1563,KKR,Wicket Keeper,28
P1564,Player_1564,MI,Wicket Keeper,39
P1565,Player_1565,PBKS,Wicket Keeper,24
P1566,Player_1566,LSG,Bowler,38
P1567,Player_1567,DC,Batsman,25
P1568,Player_1568,RCB,Bowler,36
P1569,Player_1569,LSG,Bowler,22
P1570,Player_1570,GT,Batsman,36
P1571,Player_1571,CSK,Batsman,23
P1572,Player_1572,SRH,Bowler,34
P1573,Player_1573,DC,Batsman,39
P1574,Player_1574,SRH,Batsman,24
P1575,Player_1575,PBKS,Wicket Keeper,33
P1576,Player_1576,CSK,Bowler,31
P1577,Player_1577,LSG,Bowler,36
P1578,Player_1578,CSK,All-Rounder,23
P1579,Player_1579,RR,Wicket Keeper,37
P1580,Player_1580,LSG,Batsman,25
P1581,Player_1581,DC,Wicket Keeper,22
P1582,Player_1582,MI,Batsman,24
P1583,Player_1583,GT,Wicket Keeper,22
P1584,Player_1584,LSG,Batsman,23
P1585,Player_1585,PBKS,Batsman,35
P1586,Player_1586,GT,Batsman,20
P1587,Player_1587,PBKS,Bowler,37
P1588,Player_1588,GT,Batsman,39
P1589,Player_1589,DC,Wicket Keeper,29
P1590,Player_1590,RCB,Wicket Keeper,25
P1591,Player_1591,PBKS,Wicket Keeper,29
P1592,Player_1592,LSG,Batsman,31
P1593,Player_1593,CSK,All-Rounder,33
P1594,Player_1594,KKR,Batsman,27
P1595,Player_1595,LSG,Wicket Keeper,26
P1596,Player_1596,KKR,Batsman,40
P1597,Player_1597,RCB,Batsman,34
P1598,Player_1598,RCB,Wicket Keeper,38
P1599,Player_1599,KKR,All-Rounder,31
P1600,Player_1600,RR,Batsman,22
P1601,Player_1601,DC,All-Rounder,26
P1602,Player_1602,GT,Wicket Keeper,36
P1603,Player_1603,RR,All-Rounder,39
P1604,Player_1604,DC,Bowler,31
P1605,Player_1605,GT,Wicket Keeper,23
P1606,Player_1606,RR,Wicket Keeper,26
P1607,Player_1607,SRH,All-Rounder,40
P1608,Player_1608,DC,Bowler,39
P1609,Player_1609,MI,Bowler,32
P1610,Player_1610,CSK,Batsman,24
P1611,Player_1611,GT,Wicket Keeper,28
P1612,Player_1612,GT,Batsman,23
P1613,Player_1613,DC,Batsman,20
P1614,Player_1614,CSK,Wicket Keeper,37
P1615,Player_1615,DC,Batsman,20
P1616,Player_1616,SRH,Bowler,29
P1617,Player_1617,MI,Batsman,30
P1618,Player_1618,DC,All-Rounder,40
P1619,Player_1619,LSG,Batsman,23
P1620,Player_1620,PBKS,Wicket Keeper,18
P1621,Player_1621,KKR,All-Rounder,24
P1622,Player_1622,RCB,Bowler,37
P1623,Player_1623,CSK,Batsman,29
P1624,Player_1624,KKR,Batsman,23
P1625,Player_1625,MI,All-Rounder,30
P1626,Player_1626,RR,Wicket Keeper,30
P1627,Player_1627,LSG,Bowler,34
P1628,Player_1628,RCB,Batsman,20
P1629,Player_1629,GT,All-Rounder,35
P1630,Player_1630,LSG,All-Rounder,29
P1631,Player_1631,SRH,Bowler,37
P1632,Player_1632,KKR,Wicket Keeper,30
P1633,Player_1633,LSG,Batsman,26
P1634,Player_1634,CSK,Wicket Keeper,34
P1635,Player_1635,MI,Batsman,34
P1636,Player_1636,SRH,All-Rounder,21
P1637,Player_1637,GT,All-Rounder,35
P1638,Player_1638,LSG,All-Rounder,40
P1639,Player_1639,PBKS,Wicket Keeper,36
P1640,Player_1640,PBKS,Bowler,28
P1641,Player_1641,PBKS,Wicket Keeper,36
P1642,Player_1642,RCB,Wicket Keeper,21
P1643,Player_1643,SRH,Batsman,30
P1644,Player_1644,KKR,Bowler,28
P1645,Player_1645,DC,All-Rounder,34
P1646,Player_1646,GT,Batsman,40
P1647,Player_1647,SRH,Bowler,27
P1648,Player_1648,MI,Wicket Keeper,39
P1649,Player_1649,RR,Batsman,35
P1650,Player_1650,CSK,Wicket Keeper,28
P1651,Player_1651,RR,Bowler,36
P1652,Player_1652,SRH,Bowler,39
P1653,Player_1653,KKR,Wicket Keeper,24
P1654,Player_1654,KKR,Bowler,26
P1655,Player_1655,KKR,Bowler,24
P1656,Player_1656,KKR,All-Rounder,22
P1657,Player_1657,MI,Batsman,20
P1658,Player_1658,PBKS,Batsman,35
P1659,Player_1659,RCB,Wicket Keeper,29
P1660,Player_1660,LSG,All-Rounder,33
P1661,Player_1661,LSG,All-Rounder,33
P1662,Player_1662,CSK,All-Rounder,30
P1663,Player_1663,KKR,Bowler,19
P1664,Player_1664,GT,Wicket Keeper,33
P1665,Player_1665,GT,Batsman,34
P1666,Player_1666,RR,Wicket Keeper,39
P1667,Player_1667,CSK,Wicket Keeper,21
P1668,Player_1668,GT,Wicket Keeper,28
P1669,Player_1669,RCB,Batsman,39
P1670,Player_1670,KKR,Wicket Keeper,36
P1671,Player_1671,MI,All-Rounder,29
P1672,Player_1672,LSG,All-Rounder,23
P1673,Player_1673,GT,All-Rounder,25
P1674,Player_1674,SRH,Wicket Keeper,37
P1675,Player_1675,RR,All-Rounder,23
P1676,Player_1676,PBKS,Wicket Keeper,24
P1677,Player_1677,DC,All-Rounder,29
P1678,Player_1678,DC,All-Rounder,32
P1679,Player_1679,CSK,Bowler,36
P1680,Player_1680,KKR,Batsman,26
P1681,Player_1681,KKR,Wicket Keeper,30
P1682,Player_1682,KKR,Bowler,22
P1683,Player_1683,PBKS,Batsman,23
P1684,Player_1684,DC,Wicket Keeper,22
P1685,Player_1685,GT,All-Rounder,33
P1686,Player_1686,SRH,All-Rounder,35
P1687,Player_1687,LSG,Batsman,30
P1688,Player_1688,MI,Bowler,19
P1689,Player_1689,KKR,All-Rounder,33
P1690,Player_1690,MI,Wicket Keeper,28
P1691,Player_1691,SRH,All-Rounder,29
P1692,Player_1692,GT,All-Rounder,29
P1693,Player_1693,RCB,Wicket Keeper,21
P1694,Player_1694,RR,Bowler,36
P1695,Player_1695,LSG,Bowler,27
P1696,Player_1696,RR,All-Rounder,39
P1697,Player_1697,GT,Wicket Keeper,32
P1698,Player_1698,MI,Wicket Keeper,37
P1699,Player_1699,SRH,Wicket Keeper,38
P1700,Player_1700,CSK,Bowler,38
P1701,Player_1701,RR,Wicket Keeper,38
P1702,Player_1702,LSG,Wicket Keeper,20
P1703,Player_1703,MI,Bowler,28
P1704,Player_1704,KKR,All-Rounder,28
P1705,Player_1705,SRH,All-Rounder,37
P1706,Player_1706,DC,All-Rounder,32
P1707,Player_1707,RR,Wicket Keeper,31
P1708,Player_1708,CSK,Bowler,18
P1709,Player_1709,CSK,Bowler,39
P1710,Player_1710,SRH,Batsman,24
P1711,Player_1711,CSK,Wicket Keeper,21
P1712,Player_1712,MI,Batsman,33
P1713,Player_1713,GT,Batsman,18
P1714,Player_1714,DC,Batsman,21
P1715,Player_1715,SRH,Bowler,20
P1716,Player_1716,DC,All-Rounder,25
P1717,Player_1717,KKR,All-Rounder,32
P1718,Player_1718,CSK,Bowler,34
P1719,Player_1719,CSK,Batsman,19
P1720,Player_1720,RR,All-Rounder,33
P1721,Player_1721,PBKS,All-Rounder,35
P1722,Player_1722,PBKS,Bowler,40
P1723,Player_1723,GT,Bowler,36
P1724,Player_1724,LSG,Wicket Keeper,38
P1725,Player_1725,LSG,Wicket Keeper,34
P1726,Player_1726,GT,All-Rounder,29
P1727,Player_1727,PBKS,Bowler,20
P1728,Player_1728,PBKS,All-Rounder,29
P1729,Player_1729,DC,All-Rounder,22
P1730,Player_1730,SRH,Batsman,18
P1731,Player_1731,GT,Bowler,29
P1732,Player_1732,SRH,Wicket Keeper,35
P1733,Player_1733,RCB,Wicket Keeper,33
P1734,Player_1734,SRH,Batsman,31
P1735,Player_1735,SRH,Bowler,18
P1736,Player_1736,GT,All-Rounder,24
P1737,Player_1737,DC,Wicket Keeper,30
P1738,Player_1738,KKR,Bowler,40
P1739,Player_1739,DC,Wicket Keeper,25
P1740,Player_1740,SRH,Batsman,31
P1741,Player_1741,KKR,All-Rounder,27
P1742,Player_1742,GT,All-Rounder,31
P1743,Player_1743,KKR,Batsman,23
P1744,Player_1744,CSK,All-Rounder,21
P1745,Player_1745,PBKS,Wicket Keeper,26
P1746,Player_1746,LSG,Wicket Keeper,24
P1747,Player_1747,RR,Batsman,22
P1748,Player_1748,RCB,Batsman,23
P1749,Player_1749,MI,All-Rounder,26
P1750,Player_1750,CSK,Wicket Keeper,18
P1751,Player_1751,KKR,Batsman,22
P1752,Player_1752,RCB,Wicket Keeper,24
P1753,Player_1753,RR,Wicket Keeper,27
P1754,Player_1754,PBKS,All-Rounder,32
P1755,Player_1755,RCB,All-Rounder,20
P1756,Player_1756,CSK,Batsman,26
P1757,Player_1757,DC,Batsman,35
P1758,Player_1758,PBKS,Bowler,24
P1759,Player_1759,SRH,Wicket Keeper,18
P1760,Player_1760,MI,Bowler,30
P1761,Player_1761,PBKS,Bowler,19
P1762,Player_1762,KKR,Wicket Keeper,21
P1763,Player_1763,GT,Bowler,33
P1764,Player_1764,DC,All-Rounder,28
P1765,Player_1765,CSK,Batsman,35
P1766,Player_1766,GT,Batsman,26
P1767,Player_1767,PBKS,All-Rounder,24
P1768,Player_1768,RR,Batsman,39
P1769,Player_1769,KKR,Batsman,25
P1770,Player_1770,DC,All-Rounder,18
P1771,Player_1771,CSK,All-Rounder,36
P1772,Player_1772,MI,Wicket Keeper,25
P1773,Player_1773,RCB,Batsman,36
P1774,Player_1774,PBKS,Bowler,29
P1775,Player_1775,MI,Bowler,23
P1776,Player_1776,PBKS,Batsman,39
P1777,Player_1777,LSG,All-Rounder,38
P1778,Player_1778,RCB,Batsman,29
P1779,Player_1779,CSK,Batsman,22
P1780,Player_1780,PBKS,Bowler,28
P1781,Player_1781,GT,All-Rounder,32
P1782,Player_1782,KKR,Batsman,40
P1783,Player_1783,DC,All-Rounder,22
P1784,Player_1784,SRH,Batsman,33
P1785,Player_1785,PBKS,All-Rounder,35
P1786,Player_1786,PBKS,Bowler,36
P1787,Player_1787,CSK,All-Rounder,28
P1788,Player_1788,PBKS,All-Rounder,37
P1789,Player_1789,GT,Bowler,20
P1790,Player_1790,GT,Bowler,32
P1791,Player_1791,SRH,All-Rounder,35
P1792,Player_1792,RR,Wicket Keeper,18
P1793,Player_1793,GT,Wicket Keeper,23
P1794,Player_1794,RCB,All-Rounder,37
P1795,Player_1795,KKR,All-Rounder,20
P1796,Player_1796,GT,Wicket Keeper,24
P1797,Player_1797,GT,Wicket Keeper,35
P1798,Player_1798,CSK,All-Rounder,28
P1799,Player_1799,DC,All-Rounder,21
P1800,Player_1800,MI,Batsman,19
P1801,Player_1801,CSK,Bowler,19
P1802,Player_1802,KKR,Batsman,33
P1803,Player_1803,KKR,Batsman,19
P1804,Player_1804,LSG,Wicket Keeper,39
P1805,Player_1805,PBKS,All-Rounder,19
P1806,Player_1806,RR,Bowler,37
P1807,Player_1807,MI,Batsman,24
P1808,Player_1808,PBKS,Batsman,32
P1809,Player_1809,RCB,All-Rounder,35
P1810,Player_1810,DC,All-Rounder,40
P1811,Player_1811,RCB,All-Rounder,34
P1812,Player_1812,RCB,Batsman,27
P1813,Player_1813,MI,Bowler,34
P1814,Player_1814,MI,Batsman,25
P1815,Player_1815,GT,Wicket Keeper,24
P1816,Player_1816,KKR,Bowler,36
P1817,Player_1817,CSK,Wicket Keeper,21
P1818,Player_1818,LSG,All-Rounder,39
P1819,Player_1819,PBKS,Wicket Keeper,21
P1820,Player_1820,CSK,Bowler,35
P1821,Player_1821,DC,All-Rounder,39
P1822,Player_1822,CSK,Wicket Keeper,29
P1823,Player_1823,RR,All-Rounder,29
P1824,Player_1824,DC,Wicket Keeper,28
P1825,Player_1825,LSG,Bowler,36
P1826,Player_1826,GT,Bowler,30
P1827,Player_1827,GT,All-Rounder,29
P1828,Player_1828,PBKS,Wicket Keeper,30
P1829,Player_1829,RCB,Batsman,27
P1830,Player_1830,LSG,Batsman,34
P1831,Player_1831,CSK,All-Rounder,18
P1832,Player_1832,SRH,Bowler,24
P1833,Player_1833,RR,Batsman,40
P1834,Player_1834,SRH,Bowler,21
P1835,Player_1835,RCB,Wicket Keeper,29
P1836,Player_1836,CSK,Bowler,26
P1837,Player_1837,RR,Bowler,25
P1838,Player_1838,SRH,All-Rounder,20
P1839,Player_1839,LSG,Wicket Keeper,36
P1840,Player_1840,KKR,Batsman,28
P1841,Player_1841,PBKS,Bowler,33
P1842,Player_1842,LSG,Batsman,37
P1843,Player_1843,SRH,Batsman,36
P1844,Player_1844,DC,Batsman,19
P1845,Player_1845,RR,All-Rounder,31
P1846,Player_1846,DC,Batsman,25
P1847,Player_1847,LSG,Batsman,38
P1848,Player_1848,DC,Batsman,27
P1849,Player_1849,GT,Batsman,28
P1850,Player_1850,GT,Bowler,28
P1851,Player_1851,GT,Bowler,22
P1852,Player_1852,RCB,Wicket Keeper,32
P1853,Player_1853,LSG,Batsman,25
P1854,Player_1854,DC,All-Rounder,30
P1855,Player_1855,CSK,Bowler,28
P1856,Player_1856,MI,Wicket Keeper,36
P1857,Player_1857,RCB,Wicket Keeper,26
P1858,Player_1858,MI,Wicket Keeper,34
P1859,Player_1859,DC,Bowler,22
P1860,Player_1860,PBKS,Bowler,33
P1861,Player_1861,DC,Bowler,35
P1862,Player_1862,LSG,Bowler,25
P1863,Player_1863,MI,All-Rounder,31
P1864,Player_1864,RR,Batsman,21
P1865,Player_1865,DC,Wicket Keeper,29
P1866,Player_1866,RR,Bowler,28
P1867,Player_1867,RR,Batsman,27
P1868,Player_1868,CSK,All-Rounder,37
P1869,Player_1869,PBKS,Bowler,32
P1870,Player_1870,RCB,Bowler,24
P1871,Player_1871,RR,Bowler,20
P1872,Player_1872,MI,Batsman,25
P1873,Player_1873,LSG,Bowler,27
P1874,Player_1874,RCB,All-Rounder,40
P1875,Player_1875,MI,All-Rounder,32
P1876,Player_1876,PBKS,Batsman,28
P1877,Player_1877,KKR,Bowler,24
P1878,Player_1878,GT,All-Rounder,35
P1879,Player_1879,PBKS,Bowler,40
P1880,Player_1880,RCB,Wicket Keeper,36
P1881,Player_1881,GT,Batsman,26
P1882,Player_1882,CSK,Batsman,27
P1883,Player_1883,KKR,All-Rounder,19
P1884,Player_1884,PBKS,Batsman,20
P1885,Player_1885,DC,All-Rounder,39
P1886,Player_1886,RR,Batsman,18
P1887,Player_1887,SRH,Wicket Keeper,25
P1888,Player_1888,DC,Batsman,28
P1889,Player_1889,PBKS,Batsman,23
P1890,Player_1890,KKR,Wicket Keeper,35
P1891,Player_1891,RCB,Batsman,25
P1892,Player_1892,GT,All-Rounder,28
P1893,Player_1893,PBKS,Wicket Keeper,23
P1894,Player_1894,RCB,All-Rounder,39
P1895,Player_1895,RR,All-Rounder,38
P1896,Player_1896,SRH,Bowler,34
P1897,Player_1897,SRH,Batsman,38
P1898,Player_1898,SRH,Wicket Keeper,18
P1899,Player_1899,GT,All-Rounder,25
P1900,Player_1900,CSK,All-Rounder,30
P1901,Player_1901,CSK,Batsman,30
P1902,Player_1902,GT,Bowler,31
P1903,Player_1903,KKR,Bowler,31
P1904,Player_1904,SRH,All-Rounder,32
P1905,Player_1905,GT,Bowler,24
P1906,Player_1906,CSK,Bowler,22
P1907,Player_1907,SRH,Bowler,31
P1908,Player_1908,CSK,Bowler,28
P1909,Player_1909,MI,Batsman,23
P1910,Player_1910,RR,Bowler,18
P1911,Player_1911,RR,Wicket Keeper,31
P1912,Player_1912,SRH,Wicket Keeper,38
P1913,Player_1913,SRH,Bowler,24
P1914,Player_1914,MI,Bowler,23
P1915,Player_1915,RCB,All-Rounder,37
P1916,Player_1916,LSG,Bowler,37
P1917,Player_1917,KKR,Bowler,39
P1918,Player_1918,RCB,All-Rounder,20
P1919,Player_1919,PBKS,Bowler,34
P1920,Player_1920,LSG,Wicket Keeper,40
P1921,Player_1921,RR,Bowler,30
P1922,Player_1922,PBKS,Wicket Keeper,22
P1923,Player_1923,CSK,Bowler,25
P1924,Player_1924,RCB,Wicket Keeper,18
P1925,Player_1925,SRH,Wicket Keeper,25
P1926,Player_1926,KKR,Bowler,20
P1927,Player_1927,CSK,Wicket Keeper,37
P1928,Player_1928,PBKS,All-Rounder,32
P1929,Player_1929,KKR,Wicket Keeper,30
P1930,Player_1930,RCB,Wicket Keeper,28
P1931,Player_1931,DC,Batsman,34
P1932,Player_1932,MI,Wicket Keeper,32
